Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,DSM_warning_startDeclinePoint_cor,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_slope1,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_reachMaximum_cor
1197,WT,5000,SCV030,24,1.91537127460819e-15,0.100726675,0.100726674999998,1197,0.100726675,0.05,TRUE,0.100726674999998,0.1,TRUE,1c_6_8,sigmoidal,0.828351678608701,0.0244030308025758,33.9446229163169,4.16095429521869e-31,180,114.791226646002,1.56806408694535,0.124744037059327,0.216719140437622,0.00615690385935876,35.1993705583367,1.01995414589704e-31,0.878865636027205,22.6275954995096,-37.2551909990192,-30.210390536245,TRUE,1.45600033672526,83.8128393110028,0.490290351936128,1,TRUE,0.0834371103169235,7.5,5.20125937050294,1197,5,20,25,NA,0.0834371103169235,5.20125937050294,0.0417185551584617,0.156444581844231,0.533333333333333,4.93459270383627,0,5.4679260371696,0.0834371103169235,0.810846812364505,0.16416178814231,4.93931518132339,1.70130976176239e-05,0.996673280069992,0.194623579904682,5.12103045560111,9.69921164878122e-06,180,154.693043991253,1.16359466046953,0.252037390856179,0.220997331945832,0.0214424257610473,10.306545276575,2.0016652423621e-12,23.943843181857,80.6056311000664,0.297049261386371,0.768090212448264,0.04,0.54222163726184,0.0737705713884743,0.941590329853985,0.776434788066342,25.2918619284185,-36.5837238568369,-24.255323046982,TRUE,0.538795415079221,1.31929715098813,18.1116413215944,0.214375133896247,165.988659053557,0.0811411834671162,1,TRUE,0.810846812364505,0.100391585562794,7.5,5.30393596669996,0.997660132577376,0.96,1197,9,20,76,5.70116400613382,0.100391585562794,5.25761370579324,0.0501949424926392,7.09898186027952,0.0908968495374309,0.207174522216455,-0.00660226548987453,0.08140219714181,0.484574958777535,5.01532622640447,0,5.49990118518201,0.100391585562794,2.8761927932324,5.70116400613382,0.100391585562794,8.53707825689572,0.08140219714181,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-37.2551909990192,TRUE,-36.5837238568369,TRUE,5.70116400613382,24,TRUE,1,0.85,TRUE,0.810846818816591,0.75,FALSE,4.93459270383627,TRUE,5.01532622640447,TRUE,9.54492297387582e-19,0.05,TRUE,8.75731996105302e-19,TRUE,TRUE,NA,0.0834371103169235,5.20125937050294,0.0417185551584617,0.156444581844231,0.533333333333333,4.93459270383627,0,5.4679260371696,0.0834371103169235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,WT,5000,SCV030,24,1.01621830469091e-15,1.202447518,1.202447518,1198,1.202447518,0.05,TRUE,1.202447518,0.1,TRUE,1c_3a_8,double_sigmoidal,0.441376715116747,0.0585552595750374,7.53778086409354,3.3805331224626e-09,127.971769715779,316.142156004186,0.404791854820161,0.687787158616789,0.218372802543015,0.0269380593164825,8.10647864337428,5.6729463909739e-10,5.02342938731378,-14.851980615406,37.703961230812,44.7487616935863,TRUE,0.391884848289192,33.3786552071874,0.428574007060379,1,TRUE,0.530732335595126,5.3321570714908,5.24094726103237,1198,2,20,25,NA,0.530732335595126,5.24094726103237,0.265366167797563,0.707487044078094,0.750165448311082,4.86586453687682,0,5.61602998518791,0.530732335595126,0,0.040542437160859,0,1,0.909361946689164,0.0379852288259508,23.9398833387547,4.06770640908813e-24,25.5752334359382,5.4043675989024,4.7323267649544,3.21540778703819e-05,0.263220591168053,0.0103561444049909,25.4168521482957,5.02480952480404e-25,17.3344757408021,3.91326674748481,4.42966883153149,8.08219321190479e-05,0.37501633799447,0.0212212649862512,17.6717240106768,1.26095948848364e-19,0.359555990112902,41.8434810048254,-69.6869620096507,-57.3585611997958,TRUE,0.283547674072906,1.2617180686444,161.793687054152,0.323964848336764,65.1811942263367,0.234795337626711,1,TRUE,0,1.09346001576003,1.06563472649742,6.31729418803328,0.722269822533421,9.00039211186727,1198,3,20,33,10.1752663963792,1.09346001576003,6.24563020242983,0.546729725251427,15.4270533366157,0.546730471949357,0.30186236799068,-0.205202255769884,0,3.62237937454263,4.43444051515851,0,8.05681988970114,1.09346001576003,5.32869393495485,12.7627063691383,1.09346001576003,18.0914003040932,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,37.703961230812,FALSE,-69.6869620096507,TRUE,10.1752663963792,24,TRUE,1,0.85,TRUE,0.00196448708331573,0.75,TRUE,4.86586453687682,TRUE,4.43444051515851,TRUE,3.87503520829828e-13,0.05,TRUE,0.00135568207667017,TRUE,NA,10.1752663963792,1.09346001576003,6.24563020242983,0.546729725251427,0.30186236799068,3.62237937454263,4.43444051515851,0,8.05681988970114,1.09346001576003,15.4270533366157,0.546730471949357,-0.205202255769884,0,5.32869393495485,12.7627063691383,1.09346001576003,18.0914003040932,0,NA
1199,WT,5000,SCV030,24,9.85938916727901e-16,2.93543631894048e-15,1.94949740221258e-15,1199,2.93543631894048e-15,0.05,FALSE,1.94949740221258e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,WT,5000,SCV030,24,1.25723355664406e-15,3.62809231990948e-15,2.37085876326542e-15,1200,3.62809231990948e-15,0.05,FALSE,2.37085876326542e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,WT,5000,SCV030,24,6.78381497004069e-16,3.24604475263972e-15,2.56766325563565e-15,1201,3.24604475263972e-15,0.05,FALSE,2.56766325563565e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,WT,5000,SCV030,24,1.27961600515526e-15,3.00994325868785e-15,1.7303272535326e-15,1202,3.00994325868785e-15,0.05,FALSE,1.7303272535326e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,WT,5000,SCV030,24,4.41397925061174e-16,2.82289964151103e-15,2.38150171644986e-15,1203,2.82289964151103e-15,0.05,FALSE,2.38150171644986e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,WT,5000,SCV030,24,1.91509777700994e-15,3.6096609410923e-15,1.69456316408236e-15,1204,3.6096609410923e-15,0.05,FALSE,1.69456316408236e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,WT,5000,SCV030,24,1.63745241835713e-15,3.06009387089871e-15,1.42264145254157e-15,1205,3.06009387089871e-15,0.05,FALSE,1.42264145254157e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,WT,5000,SCV030,24,8.54059066168964e-16,0.76656322,0.766563219999999,1206,0.76656322,0.05,TRUE,0.766563219999999,0.1,TRUE,1c_6_8,sigmoidal,0.860413107733478,0.0130086333633422,66.1416986474602,1.75067707848073e-42,32.848319943671,5.14400849394055,6.38574372152866,1.35632480013478e-07,0.240526900624034,0.00542172172259992,44.3635643676474,1.22387325045283e-35,0.213821794548126,53.0176110122359,-98.0352220244719,-90.9904215616976,TRUE,1,1,0.33,1,TRUE,0.659561042394382,1.36867999765296,5.77264561497681,1206,1,20,27,NA,0.659561042394382,5.77264561497681,0.329780521197191,0.225682001489081,2.92252389664442,4.3113836666546,0,7.23390756329902,0.659561042394382,0.932828883449224,27.1244936037449,0.0343906469583061,0.972750506862386,0.860432476193307,0.025108180143032,34.2690099916339,1.23718489022981e-29,32.6398740793454,7.05912903291346,4.62378204551308,4.48124386445496e-05,0.240624260262113,0.0102195249510708,23.5455426171156,7.24807126404953e-24,0.01,58.507936629589,0.00017091698282422,0.999864546194208,0.481790263281728,1168162.88726944,4.12434146412495e-07,0.999999673140877,0.214552172939069,52.9442958632603,-91.8885917265207,-79.5601909166657,TRUE,0.662149270297959,1.31188879972324,6.56617687114282,-0.0786043876153417,121.410625862405,0.472991633897182,1,TRUE,0.932828883449224,0.659575889543315,1.35999475330606,5.77498224629071,0.000416666666666667,11.5629663187615,1206,3,20,470,12.2343475640397,0.659575889543315,5.77279233460629,0.329790128592242,2651.09615411896,0.637423665050115,0.224521829199816,-6.92046697725601e-06,0.615271440592719,2.93769159058613,4.30394653931322,0,7.24163812989935,0.659575889543315,6401.94499824958,12.2343475640397,0.659575889543315,5852.06865324374,0.615271440592719,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-98.0352220244719,TRUE,-91.8885917265207,TRUE,12.2343475640397,24,TRUE,0.999999999985362,0.85,TRUE,0.999845782433471,0.75,FALSE,4.3113836666546,TRUE,4.30394653931322,TRUE,0.000244216439433127,0.05,TRUE,0.000256650317882155,TRUE,TRUE,NA,0.659561042394382,5.77264561497681,0.329780521197191,0.225682001489081,2.92252389664442,4.3113836666546,0,7.23390756329902,0.659561042394382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,WT,5000,SCV030,24,5.71230223919265e-16,2.39423900661524e-15,1.82300878269598e-15,1207,2.39423900661524e-15,0.05,FALSE,1.82300878269598e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,WT,5000,SCV030,24,1.81622892500833e-15,3.72586323681753e-15,1.9096343118092e-15,1208,3.72586323681753e-15,0.05,FALSE,1.9096343118092e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,WT,5000,SCV030,24,1.7330140012363e-15,3.18532816019375e-15,1.45231415895745e-15,1209,3.18532816019375e-15,0.05,FALSE,1.45231415895745e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,WT,5000,SCV030,24,5.41874578721821e-16,1.204243579,1.204243579,1210,1.204243579,0.05,TRUE,1.204243579,0.1,TRUE,1c_6_8,sigmoidal,0.844043866865395,0.0121869422332752,69.2580510114196,2.81948707582593e-43,52.2092355312013,7.5899424391348,6.87873932508411,2.76755471768232e-08,0.545152725948291,0.00318659182616942,171.077048987355,6.31168444142759e-59,0.112667715592642,66.7926613472698,-125.58532269454,-118.540522231765,TRUE,0.591486105322838,53.6451458180416,0.147954871007241,1,TRUE,1.01643440706698,2.17538481380005,13.083665422759,1210,4,20,24,NA,1.01643440706698,13.083665422759,0.508217203533491,0.552783993339344,1.83875513639016,12.1642878545639,0,14.0030429909541,1.01643440706698,0,59217.440827556,0,1,0.846078815351839,0.0137941673150965,61.3359832474904,8.02700149468361e-39,51.916484518555,7.80169103213451,6.6545168611158,8.21655520626528e-08,0.545291766924769,0.00331734267193109,164.376074723491,1.34863938450269e-54,180,129158.358659482,0.00139363802597213,0.998895525128163,0.471754507260776,356.511081407042,0.00132325341865645,0.998951305740386,0.111326480750079,67.0501402840224,-120.100280568045,-107.77187975819,TRUE,0.361863662255928,0.970714998990297,47.9914420328243,0.514927229501773,145.424034508199,0.462380773036275,1,TRUE,0,1.01888498071538,2.16318685493979,13.0870024061945,7.5,11.3221081742586,1210,2,20,237,21.7458093045474,1.01888498071538,13.0870023980799,0.509442490700103,24.4091136827505,0.509436568501572,0.55100965443237,-1.91040935648886,0,1.84912364514737,12.1624405755062,0,14.0115642206536,1.01888498071538,0.533333328406634,24.1424470185472,1.01888498071538,24.6757803469538,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-125.58532269454,TRUE,-120.100280568045,TRUE,21.7458093045474,24,TRUE,0.999999999951392,0.85,TRUE,0.955567302297723,0.75,FALSE,12.1642878545639,TRUE,12.1624405755062,TRUE,4.42778723241382e-13,0.05,TRUE,5.16902207020637e-13,TRUE,NA,NA,1.01643440706698,13.083665422759,0.508217203533491,0.552783993339344,1.83875513639016,12.1642878545639,0,14.0030429909541,1.01643440706698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,WT,5000,SCV030,24,8.65704589814879e-16,2.61931470495649e-15,1.75361011514161e-15,1211,2.61931470495649e-15,0.05,FALSE,1.75361011514161e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
